"fileName"      "varInFile"     "min"   "max"   "absMax"        "scale" "scale.factorAtt"
"REGCM4_MRI_mrso_1990to1999.nc"	"mrso"	9.088305	924.419128	924.419128	"10"	"0.1"
"REGCM4_MRI_mrso_2040to2049.nc"	"mrso"	8.91015	909.141174	909.141174	"10"	"0.1"
"REGCM4_MRI_mrso_2050to2059.nc"	"mrso"	7.98197	921.414062	921.414062	"10"	"0.1"
"REGCM4_MRI_mrso_2080to2089.nc"	"mrso"	8.838754	920.265686	920.265686	"10"	"0.1"
"REGCM4_MRI_mrso_2090to2099.nc"	"mrso"	2.43238	920.096375	920.096375	"10"	"0.1"
"REGCM4_MRI_pr_1980to1989.nc"	"pr"	0	0.051169	0.051169	"100000"	"0.00001"
"REGCM4_MRI_pr_1990to1999.nc"	"pr"	0	0.0601	0.0601	"100000"	"0.00001"
"REGCM4_MRI_pr_2040to2049.nc"	"pr"	0	0.06713	0.06713	"100000"	"0.00001"
"REGCM4_MRI_pr_2050to2059.nc"	"pr"	0	0.060791	0.060791	"100000"	"0.00001"
"REGCM4_MRI_pr_2080to2089.nc"	"pr"	0	0.072699	0.072699	"100000"	"0.00001"
"REGCM4_MRI_pr_2090to2099.nc"	"pr"	0	0.092683	0.092683	"100000"	"0.00001"
"REGCM4_MRI_ps_1980to1989.nc"	"ps"	868.559448	1056.384644	1056.384644	"10"	"0.1"
"REGCM4_MRI_ps_1990to1999.nc"	"ps"	862.934631	1056.130737	1056.130737	"10"	"0.1"
"REGCM4_MRI_ps_2040to2049.nc"	"ps"	862.968384	1054.086792	1054.086792	"10"	"0.1"
"REGCM4_MRI_ps_2050to2059.nc"	"ps"	863.39563	1053.379272	1053.379272	"10"	"0.1"
"REGCM4_MRI_ps_2080to2089.nc"	"ps"	867.655029	1051.227295	1051.227295	"10"	"0.1"
"REGCM4_MRI_ps_2090to2099.nc"	"ps"	854.458069	1055.358521	1055.358521	"10"	"0.1"
"REGCM4_MRI_qas_1980to1989.nc"	"qas"	0	0.031695	0.031695	"1000000"	"0.000001"
"REGCM4_MRI_qas_1990to1999.nc"	"qas"	0	0.031843	0.031843	"1000000"	"0.000001"
"REGCM4_MRI_qas_2040to2049.nc"	"qas"	0.000001	0.034211	0.034211	"100000"	"0.00001"
"REGCM4_MRI_qas_2050to2059.nc"	"qas"	0.000001	0.035207	0.035207	"100000"	"0.00001"
"REGCM4_MRI_qas_2080to2089.nc"	"qas"	0.000001	0.037262	0.037262	"100000"	"0.00001"
"REGCM4_MRI_qas_2090to2099.nc"	"qas"	0.000001	0.037383	0.037383	"100000"	"0.00001"
"REGCM4_MRI_rsds_1980to1989.nc"	"rsds"	0	1109.650879	1109.650879	"10"	"0.1"
"REGCM4_MRI_rsds_1990to1999.nc"	"rsds"	0	1096.918213	1096.918213	"10"	"0.1"
"REGCM4_MRI_rsds_2040to2049.nc"	"rsds"	0	1103.863281	1103.863281	"10"	"0.1"
"REGCM4_MRI_rsds_2050to2059.nc"	"rsds"	0	1103.766113	1103.766113	"10"	"0.1"
"REGCM4_MRI_rsds_2080to2089.nc"	"rsds"	0	1090.582031	1090.582031	"10"	"0.1"
"REGCM4_MRI_rsds_2090to2099.nc"	"rsds"	0	1098.773926	1098.773926	"10"	"0.1"
"REGCM4_MRI_rsns_1980to1989.nc"	"rsns"	0	1037.254028	1037.254028	"10"	"0.1"
"REGCM4_MRI_rsns_1990to1999.nc"	"rsns"	0	1047.324097	1047.324097	"10"	"0.1"
"REGCM4_MRI_rsns_2040to2049.nc"	"rsns"	0	1052.644775	1052.644775	"10"	"0.1"
"REGCM4_MRI_rsns_2050to2059.nc"	"rsns"	0	1048.362305	1048.362305	"10"	"0.1"
"REGCM4_MRI_rsns_2080to2089.nc"	"rsns"	0	1029.936279	1029.936279	"10"	"0.1"
"REGCM4_MRI_rsns_2090to2099.nc"	"rsns"	0	1029.64502	1029.64502	"10"	"0.1"
"REGCM4_MRI_snv_1980to1989.nc"	"snv"	0	797.458557	797.458557	"10"	"0.1"
"REGCM4_MRI_snv_1990to1999.nc"	"snv"	0	881.289124	881.289124	"10"	"0.1"
"REGCM4_MRI_snv_2040to2049.nc"	"snv"	0	806.880432	806.880432	"10"	"0.1"
"REGCM4_MRI_snv_2050to2059.nc"	"snv"	0	912.732605	912.732605	"10"	"0.1"
"REGCM4_MRI_snv_2080to2089.nc"	"snv"	0	962.774048	962.774048	"10"	"0.1"
